OPC-N3 Iss1.1 FirmwareVer=1.17a_02c.......................BS
 OPC-N3 177091518                                           
Config info:
LaserDAC,53
FanDAC,255
ToFtoSFRfactor,62
PVP(us/48),48
BinNo,Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23
BoundaryADC,14,40,80,120,145,215,340,590,846,1363,2029,2848,4119,5527,7076,8624,10204,11815,13457,15897,18305,20698,22966,25140,27158
Boundary_um,0.350,0.460,0.660,1.000,1.300,1.700,2.300,3.000,4.000,5.200,6.500,8.000,10.000,12.000,14.000,16.000,18.000,20.000,22.000,25.000,28.000,31.000,34.000,37.000,40.000
BinWeighting,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650,1.650
DataRequestInterval(s),1.398
MaxDataArraysPerFile,61798
Data:
Bin0,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,MToFBin1(us/3),MToFBin3,MToFBin5,MToFBin7,SamplingPeriod(s),SFR(ml/s),Temp(C),RH(%),PM_1.000(ug/m^3),PM_2.500(ug/m^3),PM_10.000(ug/m^3),#RjtGlitch,#RjtLong,#RjtRatio,#RjtRange,#FanRevs,LaserStatus
24,7,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,33,38,0.680,4.060,25.595,39.339,1.710,7.890,18.420,4,0,28,4,0,585
24,7,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,34,0,0.680,4.050,25.612,39.265,1.951,5.783,6.710,4,0,30,5,0,585
25,4,5,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,32,35,0,0.680,3.940,25.612,39.187,2.344,8.659,10.843,4,0,22,6,0,585
24,4,5,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,33,37,0.680,4.020,25.595,39.118,2.029,13.940,52.812,2,0,19,8,0,585
17,2,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,35,0,0,0.680,4.050,25.612,39.069,1.497,6.085,9.335,3,0,34,6,0,585
15,4,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0.680,4.090,25.625,39.019,1.741,6.072,6.617,5,0,33,6,0,585
27,4,1,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,32,0,0.680,4.050,25.612,39.042,1.785,8.012,33.379,3,0,29,7,0,585
22,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,28,0,0,0.670,4.010,25.595,39.014,1.425,3.430,3.660,7,0,20,0,0,585
17,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0.680,4.000,25.612,38.950,0.802,1.681,1.788,4,0,31,9,0,585
23,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,30,0,0,0.680,3.960,25.612,39.042,1.517,4.181,4.516,5,0,23,7,0,585
29,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,41,0,0.680,3.920,25.595,39.014,1.550,6.334,7.481,4,0,29,3,0,584
23,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,0,0,0.680,3.920,25.625,38.978,1.352,2.123,2.151,3,0,30,5,0,585
16,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,33,0,0.680,3.830,25.612,38.991,0.833,3.309,4.150,2,0,34,9,0,585
29,6,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,37,0,0.680,3.860,25.625,38.978,1.624,8.596,38.126,2,0,35,2,0,585
19,5,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,0,40,0.680,3.930,25.625,39.005,1.714,5.618,15.597,4,0,22,3,0,585
27,5,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,0,0,0.680,3.980,25.612,39.017,1.641,7.902,14.166,3,0,30,5,0,585
21,3,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,38,0,0.680,3.980,25.625,38.991,1.805,7.093,8.249,2,0,26,7,0,584
27,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0.680,4.000,25.638,38.927,1.638,3.204,3.338,1,0,37,5,0,585
30,9,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,36,32,0,0.680,4.140,25.625,39.005,2.178,7.256,8.826,4,0,47,7,0,585
32,6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,0,0,0.680,4.250,25.625,38.991,1.869,4.018,4.244,8,0,25,0,0,585
23,5,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,37,0,0.680,4.300,25.625,38.967,1.423,3.616,4.292,5,0,28,1,0,585
19,9,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,0,0,0.680,4.290,25.625,39.019,1.658,2.932,3.045,7,0,30,6,0,585
32,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0.680,4.230,25.612,38.978,1.696,4.123,4.427,4,0,37,6,0,585
22,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0.680,4.230,25.625,38.991,0.980,2.706,3.369,2,0,32,6,0,585
36,2,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,38,34,0,0.680,4.210,25.612,39.059,1.749,7.412,11.189,7,0,27,7,0,585
24,7,3,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,32,32,0,0.680,4.190,25.612,39.069,2.235,9.657,13.668,4,0,32,2,0,585
18,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,0,0,0.680,4.140,25.638,39.123,1.666,3.459,3.601,8,0,32,4,0,584
23,8,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,35,0,0.680,4.160,25.625,39.200,1.316,5.200,6.646,7,0,29,4,0,584
30,4,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,37,0,0.680,4.210,25.625,39.251,1.413,4.496,5.362,4,0,28,2,0,585
24,5,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,0,0,0.680,4.240,25.612,39.237,1.170,4.478,7.468,3,0,31,6,0,585
28,5,5,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,31,34,0,0.680,4.240,25.625,39.303,2.621,10.472,12.406,2,0,37,2,0,585
14,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,4.240,25.595,39.339,0.899,2.445,2.646,8,0,31,5,0,585
26,5,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,39,0,0.680,4.270,25.625,39.353,1.371,3.970,4.738,4,0,22,8,0,585
25,4,4,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,35,0,0,0.680,4.320,25.612,39.367,1.903,7.405,10.637,6,0,29,6,0,585
22,7,2,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,33,0,0.680,4.310,25.625,39.379,1.712,8.393,112.924,7,0,28,10,0,585
19,7,7,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,37,0,0,0.680,4.400,25.595,39.454,2.376,8.201,11.386,2,0,30,9,0,585
33,9,2,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,33,0,0.680,4.310,25.625,39.379,2.604,8.093,9.185,5,0,31,5,0,585
22,9,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,41,0,0.680,4.230,25.638,39.380,1.878,5.339,6.215,2,0,23,3,0,585
23,3,4,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,35,38,0.680,4.260,25.612,39.353,1.810,9.679,20.842,1,0,42,4,0,585
14,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,34,34,0,0.680,4.200,25.612,39.301,1.387,4.346,5.139,3,0,33,4,0,585
18,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,29,42,0,0.680,4.290,25.612,39.251,1.005,3.530,4.293,7,0,26,6,0,585
23,5,5,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,36,0,0.680,4.400,25.612,39.223,2.123,11.237,16.220,4,0,32,5,0,584
28,3,3,2,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,39,32,0,0.680,4.410,25.625,39.225,2.256,11.425,15.966,9,0,29,4,0,585
14,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,40,0,0.680,4.400,25.612,39.251,0.768,3.014,3.747,3,0,37,3,0,585
25,5,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,0,0,0.680,4.250,25.612,39.161,1.413,3.237,3.450,9,0,34,8,0,585
30,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,34,0,0.680,4.260,25.625,39.173,1.317,5.757,7.268,1,0,24,5,0,585
24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,30,0,0,0.680,4.210,25.638,39.174,0.840,1.389,1.414,4,0,30,5,0,585
23,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,0,0,0.680,4.230,25.638,39.123,1.302,3.172,3.387,6,0,35,4,0,585
12,2,4,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,31,32,0,0.680,4.270,25.625,39.069,1.382,6.569,10.207,9,0,29,3,0,585
19,6,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,31,32,0,0.680,4.320,25.638,39.086,1.737,6.589,8.094,3,0,34,2,0,585
24,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,36,0,0,0.680,4.240,25.638,39.164,1.066,2.077,2.189,6,0,33,5,0,585
19,6,3,1,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,32,36,0,0.680,4.400,25.612,39.161,1.876,12.521,39.902,3,0,29,4,0,585
30,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,33,0,0,0.680,4.360,25.638,39.200,1.379,3.150,3.358,2,0,34,5,0,585
30,8,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,30,40,0,0.680,4.280,25.612,39.187,1.692,5.344,6.676,3,0,28,1,0,585
24,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0.680,4.280,25.625,39.187,1.194,4.353,7.305,6,0,36,5,0,585
26,7,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,36,33,0,0.680,4.250,25.652,39.228,1.724,6.554,8.083,3,0,20,4,0,585
25,5,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,31,0,0.680,4.230,25.638,39.200,1.777,6.332,7.396,3,0,28,4,0,584
29,7,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,33,0,0.680,4.230,25.652,39.242,1.456,8.325,14.856,5,0,31,9,0,585
26,3,2,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,34,33,0,0.680,4.170,25.625,39.225,1.547,9.541,14.593,4,0,29,5,0,585
23,3,7,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,34,0,0.680,4.120,25.625,39.225,2.748,12.215,17.382,1,0,27,8,0,585
26,2,2,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,39,0,0.680,4.120,25.625,39.251,2.153,10.514,12.593,5,0,32,4,0,585
30,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,35,0,0,0.680,3.990,25.625,39.239,1.492,2.076,2.092,1,0,39,7,0,585
25,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,31,0,0,0.680,4.020,25.625,39.200,1.112,2.223,2.342,3,0,40,6,0,585
31,4,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,35,0,0,0.680,4.000,25.638,39.225,2.349,8.576,12.079,3,0,25,10,0,585
26,4,2,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,0,42,0.680,4.050,25.625,39.275,1.789,6.734,16.613,3,0,30,4,0,585
25,4,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,38,0,0.680,4.000,25.652,39.280,1.547,6.137,7.667,7,0,39,6,0,585
27,1,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,34,0,0.680,4.010,25.625,39.316,2.053,7.997,9.656,7,0,25,4,0,585
26,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,41,0.670,3.990,25.652,39.330,1.037,4.438,14.467,6,0,34,7,0,585
24,3,3,1,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,34,0,0.680,4.090,25.652,39.344,2.027,11.828,63.685,1,0,30,5,0,585
26,3,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,30,0,0.680,4.060,25.652,39.371,2.038,7.503,8.649,6,0,23,13,0,585
23,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,42,0,0.680,4.030,25.652,39.397,1.104,3.740,4.552,2,0,25,6,0,585
19,6,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,0,0,0.680,4.100,25.652,39.422,1.475,6.375,9.674,2,0,42,4,0,585
16,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,31,0,0.680,4.100,25.652,39.475,1.403,5.110,6.025,4,0,31,3,0,585
29,7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,0,0,0.680,4.150,25.668,39.475,1.467,4.236,7.189,5,0,30,5,0,585
18,4,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,30,35,0,0.680,4.000,25.668,39.475,1.931,9.490,11.444,4,0,33,5,0,585
31,6,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,35,0,0.680,4.120,25.652,39.500,2.019,8.873,10.746,2,0,29,9,0,584
23,5,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,35,46,0.680,4.070,25.681,39.580,1.370,7.024,17.503,2,0,32,6,0,585
22,1,4,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,33,41,0,0.680,4.040,25.668,39.577,1.943,8.454,12.416,5,0,17,6,0,585
26,2,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,39,0,0.680,4.060,25.668,39.577,1.644,10.326,17.340,5,0,37,4,0,585
37,4,4,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,41,0,0.680,4.070,25.668,39.655,2.165,6.489,7.504,3,0,36,8,0,585
31,4,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,33,34,0,0.680,4.020,25.668,39.644,2.435,6.510,7.446,5,0,25,9,0,585
27,3,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,32,0,0.680,4.070,25.668,39.669,1.409,4.350,5.168,3,0,29,3,0,585
19,9,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,35,0,0.680,4.130,25.668,39.681,1.310,3.737,4.517,8,0,34,2,0,585
34,5,4,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,28,32,0,0.680,4.240,25.668,39.681,2.205,10.110,14.620,4,0,26,5,0,585
19,2,2,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,31,31,42,0.680,4.230,25.638,39.692,1.190,12.825,97.320,6,0,38,6,0,585
19,6,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,30,39,0.680,4.230,25.694,39.632,1.296,6.291,16.286,16,0,29,5,0,585
22,6,5,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,28,31,40,0.680,4.230,25.681,39.530,1.848,7.720,17.817,4,0,25,3,0,585
21,0,6,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,33,47,0.680,4.230,25.668,39.516,1.906,12.399,32.478,3,0,35,3,0,585
35,6,2,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,34,0,0.680,4.290,25.681,39.452,2.045,7.986,31.934,9,0,37,7,0,585
26,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,32,0,0.680,4.340,25.681,39.554,1.027,3.908,4.748,3,0,30,2,0,585
23,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,0,0,0.680,4.380,25.668,39.541,1.467,3.103,3.237,2,0,35,6,0,585
23,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,32,0,0,0.680,4.340,25.681,39.530,1.426,3.510,3.731,7,0,31,2,0,585
37,8,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,35,0,0.680,4.300,25.694,39.582,1.595,4.577,5.425,7,0,46,8,0,585
27,3,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,0,52,0.680,4.290,25.694,39.814,1.588,6.853,16.277,3,0,40,8,0,584
16,8,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,34,33,0,0.680,4.290,25.694,40.075,1.675,6.515,8.030,8,0,29,7,0,584
27,5,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,30,0,37,0.680,4.270,25.681,40.200,1.591,4.548,13.697,4,0,31,6,0,585
31,2,5,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,32,0,0,0.680,4.310,25.681,40.304,1.700,4.532,49.418,8,0,37,6,0,585
24,4,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,35,37,0,0.680,4.270,25.694,40.342,1.876,5.320,6.124,3,0,44,5,0,585
26,3,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,35,0,0.680,4.270,25.708,40.294,1.790,7.344,8.965,7,0,38,4,0,585
35,3,5,3,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33,35,0,0.680,4.230,25.681,40.290,2.530,10.478,35.441,6,0,32,5,0,585
30,5,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,38,0.680,4.240,25.737,40.401,1.505,6.145,15.645,3,0,34,4,0,585
22,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,0,0,0.680,4.180,25.708,40.552,1.249,1.758,1.773,5,0,23,10,0,585
19,5,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,34,0,0.680,4.280,25.724,40.542,1.489,5.283,6.235,1,0,25,4,0,585
32,4,2,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,37,51,0.680,4.290,25.724,40.516,1.569,11.868,48.193,8,0,41,6,0,585
28,4,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0.680,4.310,25.724,40.488,1.330,6.844,12.617,5,0,31,2,0,585
38,3,2,4,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,32,36,0,0.680,4.360,25.694,40.500,2.284,10.868,35.640,7,0,43,10,0,585
31,6,3,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,30,39,0,0.680,4.220,25.708,40.592,2.245,13.007,20.916,2,0,31,2,0,585
31,2,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,29,43,0.680,4.190,25.724,40.607,1.430,11.795,34.206,5,0,28,4,0,585
32,1,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0.680,4.160,25.724,40.813,1.840,5.979,9.119,7,0,26,3,0,585
29,4,0,5,3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,32,36,49,0.680,4.180,25.724,41.137,2.342,12.866,24.570,3,0,27,5,0,584
14,2,1,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,36,41,0.680,4.150,25.737,41.215,1.160,8.901,19.953,3,0,26,7,0,585
33,4,3,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,33,0,0.680,4.170,25.724,41.239,2.238,9.121,33.861,5,0,36,4,0,585
35,6,6,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,34,0,0.680,4.200,25.724,41.083,2.428,10.756,36.437,5,0,27,6,0,585
27,4,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,35,42,39,0.680,4.140,25.737,40.945,1.326,6.131,16.265,8,0,31,2,0,584
29,2,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,32,0,0.680,4.120,25.750,40.972,2.030,7.486,8.682,6,0,34,2,0,585
44,9,6,1,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,36,37,0,0.680,4.030,25.724,40.917,2.963,13.191,42.395,0,0,41,7,0,585
36,5,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,26,36,0,0.680,3.950,25.737,40.722,1.717,8.497,13.122,3,0,34,3,0,585
30,4,2,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,49,0,0.680,4.030,25.750,40.597,1.966,6.971,8.100,4,0,37,4,0,585
27,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,0,0,0.680,4.070,25.750,40.507,1.198,1.615,1.629,3,0,37,17,0,585
49,7,2,1,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,0,39,0.680,4.120,25.750,40.374,2.390,10.852,99.385,6,0,46,5,0,585
26,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,0,0,0.680,4.140,25.750,40.363,1.585,3.943,4.186,5,0,41,8,0,585
27,3,2,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,32,47,0.680,4.090,25.750,40.374,2.002,9.193,19.763,4,0,27,4,0,585
39,2,3,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,32,35,0,0.680,4.070,25.750,40.429,2.743,10.615,12.550,2,0,23,9,0,585
23,3,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,36,37,0,0.680,3.990,25.764,40.404,1.517,5.275,6.215,5,0,32,4,0,585
27,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,0,0,0.680,3.950,25.750,40.533,1.406,2.123,2.151,6,0,27,4,0,584
33,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,36,32,0,0.680,3.960,25.764,40.571,1.582,6.833,10.742,4,0,43,7,0,585
40,4,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,32,0,0.680,3.990,25.780,40.665,1.738,9.068,15.991,2,0,33,5,0,585
31,3,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,43,37,0,0.670,3.930,25.793,40.693,1.724,6.088,7.153,2,0,38,7,0,585
17,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,30,0,0,0.680,3.950,25.750,40.635,0.993,1.465,1.480,7,0,40,5,0,584
31,1,4,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,32,44,49,0.680,3.940,25.764,40.662,1.793,8.021,18.860,9,0,25,3,0,585
26,7,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,39,0,0.680,4.050,25.750,40.597,1.664,4.469,5.278,8,0,27,5,0,585
24,4,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,38,0,0.680,4.110,25.764,40.638,1.533,7.284,11.152,3,0,41,4,0,585
28,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,29,0,0,0.680,4.150,25.780,40.639,0.932,1.275,1.288,4,0,28,10,0,585
27,9,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,40,0,0.680,4.170,25.764,40.584,2.215,6.217,7.130,5,0,28,6,0,585
20,4,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,30,0,0,0.680,4.120,25.780,40.676,1.863,4.859,5.196,7,0,38,12,0,585
35,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,34,0,0,0.680,4.150,25.793,40.679,1.612,2.566,2.605,8,0,33,6,0,584
24,9,3,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,34,34,0,0.680,4.060,25.764,40.790,2.046,7.643,32.844,4,0,44,7,0,585
